frame.number	frame.time	frame.time_relative	ip.proto	ip.src	udp.srcport	tcp.srcport	ip.dst	udp.dstport	tcp.dstport	frame.len
5265	Apr 25, 2006 05:58:56.531705000 CDT	1.907340000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5266	Apr 25, 2006 05:58:56.531876000 CDT	1.907511000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5267	Apr 25, 2006 05:58:56.532064000 CDT	1.907699000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5268	Apr 25, 2006 05:58:56.532250000 CDT	1.907885000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5269	Apr 25, 2006 05:58:56.532446000 CDT	1.908081000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5270	Apr 25, 2006 05:58:56.532617000 CDT	1.908252000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5271	Apr 25, 2006 05:58:56.532803000 CDT	1.908438000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5272	Apr 25, 2006 05:58:56.532989000 CDT	1.908624000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5273	Apr 25, 2006 05:58:56.533104000 CDT	1.908739000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5274	Apr 25, 2006 05:58:56.533268000 CDT	1.908903000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5275	Apr 25, 2006 05:58:56.533444000 CDT	1.909079000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5276	Apr 25, 2006 05:58:56.533661000 CDT	1.909296000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5277	Apr 25, 2006 05:58:56.533869000 CDT	1.909504000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5278	Apr 25, 2006 05:58:56.534091000 CDT	1.909726000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5279	Apr 25, 2006 05:58:56.534304000 CDT	1.909939000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5280	Apr 25, 2006 05:58:56.534477000 CDT	1.910112000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5281	Apr 25, 2006 05:58:56.534665000 CDT	1.910300000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5282	Apr 25, 2006 05:58:56.534842000 CDT	1.910477000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5283	Apr 25, 2006 05:58:56.535036000 CDT	1.910671000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5284	Apr 25, 2006 05:58:56.535223000 CDT	1.910858000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5285	Apr 25, 2006 05:58:56.535420000 CDT	1.911055000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5286	Apr 25, 2006 05:58:56.535607000 CDT	1.911242000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5287	Apr 25, 2006 05:58:56.535794000 CDT	1.911429000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5288	Apr 25, 2006 05:58:56.535939000 CDT	1.911574000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5289	Apr 25, 2006 05:58:56.536123000 CDT	1.911758000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5290	Apr 25, 2006 05:58:56.536310000 CDT	1.911945000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5291	Apr 25, 2006 05:58:56.536522000 CDT	1.912157000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5292	Apr 25, 2006 05:58:56.536711000 CDT	1.912346000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5293	Apr 25, 2006 05:58:56.536882000 CDT	1.912517000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5294	Apr 25, 2006 05:58:56.537098000 CDT	1.912733000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5295	Apr 25, 2006 05:58:56.537318000 CDT	1.912953000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5296	Apr 25, 2006 05:58:56.544374000 CDT	1.920009000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5297	Apr 25, 2006 05:58:56.544536000 CDT	1.920171000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5298	Apr 25, 2006 05:58:56.544753000 CDT	1.920388000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5299	Apr 25, 2006 05:58:56.544972000 CDT	1.920607000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5300	Apr 25, 2006 05:58:56.545192000 CDT	1.920827000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5301	Apr 25, 2006 05:58:56.545413000 CDT	1.921048000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5302	Apr 25, 2006 05:58:56.545609000 CDT	1.921244000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5303	Apr 25, 2006 05:58:56.545826000 CDT	1.921461000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5304	Apr 25, 2006 05:58:56.546049000 CDT	1.921684000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5305	Apr 25, 2006 05:58:56.546241000 CDT	1.921876000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5306	Apr 25, 2006 05:58:56.546463000 CDT	1.922098000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5307	Apr 25, 2006 05:58:56.546648000 CDT	1.922283000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5308	Apr 25, 2006 05:58:56.546832000 CDT	1.922467000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5309	Apr 25, 2006 05:58:56.547045000 CDT	1.922680000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5310	Apr 25, 2006 05:58:56.547240000 CDT	1.922875000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5311	Apr 25, 2006 05:58:56.547377000 CDT	1.923012000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5312	Apr 25, 2006 05:58:56.547566000 CDT	1.923201000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5313	Apr 25, 2006 05:58:56.547778000 CDT	1.923413000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5314	Apr 25, 2006 05:58:56.547984000 CDT	1.923619000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5315	Apr 25, 2006 05:58:56.548156000 CDT	1.923791000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5316	Apr 25, 2006 05:58:56.548341000 CDT	1.923976000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5317	Apr 25, 2006 05:58:56.548543000 CDT	1.924178000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5318	Apr 25, 2006 05:58:56.548711000 CDT	1.924346000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5319	Apr 25, 2006 05:58:56.548899000 CDT	1.924534000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5320	Apr 25, 2006 05:58:56.549101000 CDT	1.924736000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5321	Apr 25, 2006 05:58:56.549271000 CDT	1.924906000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5322	Apr 25, 2006 05:58:56.549467000 CDT	1.925102000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5323	Apr 25, 2006 05:58:56.549664000 CDT	1.925299000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5324	Apr 25, 2006 05:58:56.549838000 CDT	1.925473000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5325	Apr 25, 2006 05:58:56.550006000 CDT	1.925641000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5326	Apr 25, 2006 05:58:56.550165000 CDT	1.925800000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5327	Apr 25, 2006 05:58:56.550346000 CDT	1.925981000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5328	Apr 25, 2006 05:58:56.550544000 CDT	1.926179000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5329	Apr 25, 2006 05:58:56.550731000 CDT	1.926366000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5330	Apr 25, 2006 05:58:56.550897000 CDT	1.926532000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5331	Apr 25, 2006 05:58:56.551082000 CDT	1.926717000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5332	Apr 25, 2006 05:58:56.551288000 CDT	1.926923000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5333	Apr 25, 2006 05:58:56.564404000 CDT	1.940039000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5334	Apr 25, 2006 05:58:56.564568000 CDT	1.940203000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5335	Apr 25, 2006 05:58:56.564742000 CDT	1.940377000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5336	Apr 25, 2006 05:58:56.564931000 CDT	1.940566000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5337	Apr 25, 2006 05:58:56.565115000 CDT	1.940750000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5338	Apr 25, 2006 05:58:56.565319000 CDT	1.940954000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5339	Apr 25, 2006 05:58:56.565500000 CDT	1.941135000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5340	Apr 25, 2006 05:58:56.565695000 CDT	1.941330000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5341	Apr 25, 2006 05:58:56.565892000 CDT	1.941527000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5342	Apr 25, 2006 05:58:56.566070000 CDT	1.941705000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5343	Apr 25, 2006 05:58:56.566265000 CDT	1.941900000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5344	Apr 25, 2006 05:58:56.566471000 CDT	1.942106000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5345	Apr 25, 2006 05:58:56.566667000 CDT	1.942302000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5346	Apr 25, 2006 05:58:56.566849000 CDT	1.942484000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5347	Apr 25, 2006 05:58:56.567030000 CDT	1.942665000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5348	Apr 25, 2006 05:58:56.567176000 CDT	1.942811000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5349	Apr 25, 2006 05:58:56.567341000 CDT	1.942976000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5350	Apr 25, 2006 05:58:56.567525000 CDT	1.943160000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5351	Apr 25, 2006 05:58:56.567731000 CDT	1.943366000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5352	Apr 25, 2006 05:58:56.567889000 CDT	1.943524000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5353	Apr 25, 2006 05:58:56.568071000 CDT	1.943706000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5354	Apr 25, 2006 05:58:56.568278000 CDT	1.943913000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5355	Apr 25, 2006 05:58:56.568466000 CDT	1.944101000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5356	Apr 25, 2006 05:58:56.568643000 CDT	1.944278000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5357	Apr 25, 2006 05:58:56.568834000 CDT	1.944469000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5358	Apr 25, 2006 05:58:56.569005000 CDT	1.944640000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5359	Apr 25, 2006 05:58:56.569178000 CDT	1.944813000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5360	Apr 25, 2006 05:58:56.569372000 CDT	1.945007000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5361	Apr 25, 2006 05:58:56.569589000 CDT	1.945224000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5362	Apr 25, 2006 05:58:56.569734000 CDT	1.945369000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5363	Apr 25, 2006 05:58:56.569890000 CDT	1.945525000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5364	Apr 25, 2006 05:58:56.570079000 CDT	1.945714000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5365	Apr 25, 2006 05:58:56.570251000 CDT	1.945886000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5366	Apr 25, 2006 05:58:56.570445000 CDT	1.946080000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5367	Apr 25, 2006 05:58:56.570666000 CDT	1.946301000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5368	Apr 25, 2006 05:58:56.570885000 CDT	1.946520000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5369	Apr 25, 2006 05:58:56.571100000 CDT	1.946735000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5370	Apr 25, 2006 05:58:56.571317000 CDT	1.946952000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5371	Apr 25, 2006 05:58:56.571541000 CDT	1.947176000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5372	Apr 25, 2006 05:58:56.571755000 CDT	1.947390000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5373	Apr 25, 2006 05:58:56.571976000 CDT	1.947611000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5374	Apr 25, 2006 05:58:56.572200000 CDT	1.947835000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5375	Apr 25, 2006 05:58:56.572419000 CDT	1.948054000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5376	Apr 25, 2006 05:58:56.572640000 CDT	1.948275000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5377	Apr 25, 2006 05:58:56.572860000 CDT	1.948495000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5378	Apr 25, 2006 05:58:56.572976000 CDT	1.948611000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5379	Apr 25, 2006 05:58:56.573138000 CDT	1.948773000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5380	Apr 25, 2006 05:58:56.573358000 CDT	1.948993000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5381	Apr 25, 2006 05:58:56.573577000 CDT	1.949212000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5382	Apr 25, 2006 05:58:56.573795000 CDT	1.949430000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5383	Apr 25, 2006 05:58:56.574016000 CDT	1.949651000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5384	Apr 25, 2006 05:58:56.574240000 CDT	1.949875000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5385	Apr 25, 2006 05:58:56.574460000 CDT	1.950095000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5386	Apr 25, 2006 05:58:56.574685000 CDT	1.950320000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5387	Apr 25, 2006 05:58:56.574910000 CDT	1.950545000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5388	Apr 25, 2006 05:58:56.575129000 CDT	1.950764000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5389	Apr 25, 2006 05:58:56.575345000 CDT	1.950980000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5390	Apr 25, 2006 05:58:56.575565000 CDT	1.951200000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5391	Apr 25, 2006 05:58:56.575784000 CDT	1.951419000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5392	Apr 25, 2006 05:58:56.576004000 CDT	1.951639000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5393	Apr 25, 2006 05:58:56.576130000 CDT	1.951765000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5394	Apr 25, 2006 05:58:56.576349000 CDT	1.951984000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5395	Apr 25, 2006 05:58:56.576569000 CDT	1.952204000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5396	Apr 25, 2006 05:58:56.576788000 CDT	1.952423000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5397	Apr 25, 2006 05:58:56.577008000 CDT	1.952643000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5398	Apr 25, 2006 05:58:56.577229000 CDT	1.952864000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5399	Apr 25, 2006 05:58:56.577448000 CDT	1.953083000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5400	Apr 25, 2006 05:58:56.584397000 CDT	1.960032000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5401	Apr 25, 2006 05:58:56.584530000 CDT	1.960165000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5402	Apr 25, 2006 05:58:56.584683000 CDT	1.960318000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5403	Apr 25, 2006 05:58:56.584829000 CDT	1.960464000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5404	Apr 25, 2006 05:58:56.584972000 CDT	1.960607000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5405	Apr 25, 2006 05:58:56.585083000 CDT	1.960718000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5406	Apr 25, 2006 05:58:56.585222000 CDT	1.960857000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5407	Apr 25, 2006 05:58:56.585397000 CDT	1.961032000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5408	Apr 25, 2006 05:58:56.585534000 CDT	1.961169000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5409	Apr 25, 2006 05:58:56.585678000 CDT	1.961313000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5410	Apr 25, 2006 05:58:56.585843000 CDT	1.961478000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5411	Apr 25, 2006 05:58:56.586009000 CDT	1.961644000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5412	Apr 25, 2006 05:58:56.586188000 CDT	1.961823000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5413	Apr 25, 2006 05:58:56.586340000 CDT	1.961975000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5414	Apr 25, 2006 05:58:56.586490000 CDT	1.962125000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5415	Apr 25, 2006 05:58:56.586622000 CDT	1.962257000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5416	Apr 25, 2006 05:58:56.586777000 CDT	1.962412000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5417	Apr 25, 2006 05:58:56.586916000 CDT	1.962551000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5418	Apr 25, 2006 05:58:56.587079000 CDT	1.962714000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5419	Apr 25, 2006 05:58:56.587279000 CDT	1.962914000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5420	Apr 25, 2006 05:58:56.587483000 CDT	1.963118000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5421	Apr 25, 2006 05:58:56.587708000 CDT	1.963343000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5422	Apr 25, 2006 05:58:56.587928000 CDT	1.963563000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5423	Apr 25, 2006 05:58:56.588147000 CDT	1.963782000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5424	Apr 25, 2006 05:58:56.588369000 CDT	1.964004000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5425	Apr 25, 2006 05:58:56.588593000 CDT	1.964228000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5426	Apr 25, 2006 05:58:56.588817000 CDT	1.964452000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5427	Apr 25, 2006 05:58:56.589037000 CDT	1.964672000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5428	Apr 25, 2006 05:58:56.589258000 CDT	1.964893000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5429	Apr 25, 2006 05:58:56.589478000 CDT	1.965113000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5430	Apr 25, 2006 05:58:56.589608000 CDT	1.965243000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5431	Apr 25, 2006 05:58:56.589828000 CDT	1.965463000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5432	Apr 25, 2006 05:58:56.590048000 CDT	1.965683000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5433	Apr 25, 2006 05:58:56.590268000 CDT	1.965903000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5434	Apr 25, 2006 05:58:56.590488000 CDT	1.966123000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5435	Apr 25, 2006 05:58:56.590709000 CDT	1.966344000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5436	Apr 25, 2006 05:58:56.590928000 CDT	1.966563000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5437	Apr 25, 2006 05:58:56.591147000 CDT	1.966782000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5438	Apr 25, 2006 05:58:56.591368000 CDT	1.967003000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5439	Apr 25, 2006 05:58:56.591592000 CDT	1.967227000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5440	Apr 25, 2006 05:58:56.591817000 CDT	1.967452000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5441	Apr 25, 2006 05:58:56.604394000 CDT	1.980029000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5442	Apr 25, 2006 05:58:56.604557000 CDT	1.980192000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5443	Apr 25, 2006 05:58:56.604763000 CDT	1.980398000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5444	Apr 25, 2006 05:58:56.604985000 CDT	1.980620000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5445	Apr 25, 2006 05:58:56.605200000 CDT	1.980835000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5446	Apr 25, 2006 05:58:56.605419000 CDT	1.981054000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5447	Apr 25, 2006 05:58:56.605639000 CDT	1.981274000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5448	Apr 25, 2006 05:58:56.605860000 CDT	1.981495000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5449	Apr 25, 2006 05:58:56.606080000 CDT	1.981715000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5450	Apr 25, 2006 05:58:56.606296000 CDT	1.981931000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5451	Apr 25, 2006 05:58:56.606515000 CDT	1.982150000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5452	Apr 25, 2006 05:58:56.606735000 CDT	1.982370000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5453	Apr 25, 2006 05:58:56.606949000 CDT	1.982584000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5454	Apr 25, 2006 05:58:56.607169000 CDT	1.982804000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5455	Apr 25, 2006 05:58:56.607388000 CDT	1.983023000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5456	Apr 25, 2006 05:58:56.607520000 CDT	1.983155000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5457	Apr 25, 2006 05:58:56.607709000 CDT	1.983344000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5458	Apr 25, 2006 05:58:56.607930000 CDT	1.983565000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5459	Apr 25, 2006 05:58:56.608149000 CDT	1.983784000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5460	Apr 25, 2006 05:58:56.608375000 CDT	1.984010000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5461	Apr 25, 2006 05:58:56.608590000 CDT	1.984225000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5462	Apr 25, 2006 05:58:56.608815000 CDT	1.984450000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5463	Apr 25, 2006 05:58:56.609035000 CDT	1.984670000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5464	Apr 25, 2006 05:58:56.609254000 CDT	1.984889000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5465	Apr 25, 2006 05:58:56.609479000 CDT	1.985114000	17	192.168.62.121	32920		227.111.1.4	12345		1358
5466	Apr 25, 2006 05:58:56.609695000 CDT	1.985330000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5467	Apr 25, 2006 05:58:56.609914000 CDT	1.985549000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5468	Apr 25, 2006 05:58:56.610134000 CDT	1.985769000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5469	Apr 25, 2006 05:58:56.610355000 CDT	1.985990000	17	192.168.62.121	32923		227.111.1.6	12345		1358
5470	Apr 25, 2006 05:58:56.610575000 CDT	1.986210000	17	192.168.62.121	32921		227.111.1.5	12345		1358
5471	Apr 25, 2006 05:58:56.610718000 CDT	1.986353000	17	192.168.62.121	32915		227.111.1.1	12345		1358
5472	Apr 25, 2006 05:58:56.610908000 CDT	1.986543000	17	192.168.62.121	32917		227.111.1.3	12345		1358
5473	Apr 25, 2006 05:58:56.611119000 CDT	1.986754000	17	192.168.62.121	32916		227.111.1.2	12345		1358
5474	Apr 25, 2006 05:58:56.611339000 CDT	1.986974000	17	192.168.62.121	32920		227.111.1.4	12345		1358
